Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross Margin %,Rating
4117-B,B,Austin,Member,Male,Food & Beverages,7941.28,3,1191.19,25015.03,09/16/2025,12:45:03,E-wallet,23823.84,4.76%,9.6
4118-C,A,New York,Normal,Male,Sports & Travel,5417.02,4,1083.4,22751.48,10/15/2025,10:59:18,E-wallet,21668.08,4.76%,4.9
4119-C,C,Chicago,Member,Male,Home & Lifestyle,7384.57,1,369.23,7753.8,02/22/2025,9:23:47,Credit Card,7384.57,4.76%,7.6
4120-A,B,Austin,Member,Male,Electronic Accessories,9787.61,9,4404.42,92492.91,09/17/2025,13:40:20,Cash,88088.49,4.76%,9.4
4121-A,C,Chicago,Member,Female,Health & Beauty,3678.39,6,1103.52,23173.86,01/03/2025,17:01:50,Credit Card,22070.34,4.76%,5.1
4122-B,A,New York,Normal,Male,Electronic Accessories,1515.58,1,75.78,1591.36,05/20/2025,19:42:55,Cash,1515.58,4.76%,9.9
4123-A,A,New York,Member,Male,Sports & Travel,3711.95,6,1113.58,23385.28,04/22/2025,11:59:08,Credit Card,22271.7,4.76%,7.0
4124-C,C,Chicago,Normal,Male,Health & Beauty,1901.41,4,380.28,7985.92,05/14/2025,9:27:34,E-wallet,7605.64,4.76%,5.7
4125-A,C,Chicago,Normal,Male,Health & Beauty,7781.24,7,2723.43,57192.11,11/14/2025,16:19:46,E-wallet,54468.68,4.76%,4.7
4126-A,C,Chicago,Member,Female,Health & Beauty,1994.97,5,498.74,10473.59,02/13/2025,20:32:23,Cash,9974.85,4.76%,9.6
4127-B,C,Chicago,Member,Female,Health & Beauty,4032.23,5,1008.06,21169.21,07/19/2025,19:20:38,Credit Card,20161.15,4.76%,7.3
4128-C,C,Chicago,Normal,Female,Food & Beverages,9721.98,3,1458.3,30624.24,02/03/2025,12:11:34,Credit Card,29165.94,4.76%,7.4
4129-B,C,Chicago,Normal,Male,Food & Beverages,7668.43,7,2683.95,56362.96,06/02/2025,19:35:22,E-wallet,53679.01,4.76%,9.4
4130-C,B,Austin,Member,Male,Health & Beauty,4416.79,3,662.52,13912.89,07/28/2025,20:14:57,Cash,13250.37,4.76%,9.5
4131-B,B,Austin,Normal,Female,Sports & Travel,8250.7,2,825.07,17326.47,07/04/2025,16:00:32,Credit Card,16501.4,4.76%,6.2
4132-B,C,Chicago,Normal,Male,Fashion Accessories,1822.43,7,637.85,13394.86,04/06/2025,20:21:40,E-wallet,12757.01,4.76%,8.5
4133-B,C,Chicago,Normal,Male,Fashion Accessories,4398.49,8,1759.4,36947.32,01/16/2025,12:41:00,Cash,35187.92,4.76%,9.6
4134-A,A,New York,Member,Female,Food & Beverages,4333.73,3,650.06,13651.25,07/20/2025,11:04:56,E-wallet,13001.19,4.76%,6.9
4135-B,A,New York,Member,Male,Fashion Accessories,7360.86,4,1472.17,30915.61,03/12/2025,18:15:52,Credit Card,29443.44,4.76%,6.3
4136-A,C,Chicago,Member,Male,Sports & Travel,7650.09,2,765.01,16065.19,06/29/2025,12:35:13,Cash,15300.18,4.76%,9.3
4137-B,A,New York,Normal,Male,Food & Beverages,3795.61,2,379.56,7970.78,01/01/2025,20:10:36,Cash,7591.22,4.76%,7.1
4138-A,C,Chicago,Member,Male,Home & Lifestyle,7276.53,5,1819.13,38201.78,11/24/2025,10:26:28,Credit Card,36382.65,4.76%,6.8
4139-B,B,Austin,Normal,Male,Health & Beauty,7561.62,1,378.08,7939.7,08/23/2025,18:30:02,Credit Card,7561.62,4.76%,7.2
4140-A,A,New York,Member,Female,Electronic Accessories,3273.42,8,1309.37,27496.73,05/15/2025,11:52:35,Credit Card,26187.36,4.76%,4.0
4141-B,A,New York,Member,Female,Health & Beauty,1170.37,1,58.52,1228.89,02/11/2025,12:21:43,Cash,1170.37,4.76%,8.3
4142-B,A,New York,Normal,Male,Electronic Accessories,4578.4,9,2060.28,43265.88,09/20/2025,13:35:44,Credit Card,41205.6,4.76%,7.5
4143-A,B,Austin,Normal,Female,Fashion Accessories,6726.76,6,2018.03,42378.59,06/04/2025,11:59:58,Cash,40360.56,4.76%,7.8
4144-B,B,Austin,Member,Male,Home & Lifestyle,7392.28,2,739.23,15523.79,04/02/2025,12:21:54,Credit Card,14784.56,4.76%,4.9
4145-C,C,Chicago,Member,Male,Fashion Accessories,2943.4,4,588.68,12362.28,06/07/2025,9:01:20,E-wallet,11773.6,4.76%,8.2
4146-C,B,Austin,Normal,Male,Electronic Accessories,9250.27,4,1850.05,38851.13,04/24/2025,18:06:52,E-wallet,37001.08,4.76%,9.9
4147-B,C,Chicago,Member,Female,Electronic Accessories,6011.8,9,2705.31,56811.51,08/10/2025,13:01:32,Credit Card,54106.2,4.76%,8.1
4148-B,C,Chicago,Normal,Female,Home & Lifestyle,3742.17,5,935.54,19646.39,01/02/2025,20:58:00,E-wallet,18710.85,4.76%,8.6
4149-B,C,Chicago,Member,Female,Electronic Accessories,3276.66,3,491.5,10321.48,03/15/2025,16:20:22,E-wallet,9829.98,4.76%,5.5
4150-B,B,Austin,Normal,Male,Health & Beauty,1900.7,9,855.32,17961.62,06/07/2025,20:09:03,Credit Card,17106.3,4.76%,8.6
4151-B,B,Austin,Member,Male,Electronic Accessories,2722.54,4,544.51,11434.67,07/22/2025,13:23:44,Credit Card,10890.16,4.76%,5.5
4152-A,A,New York,Normal,Male,Electronic Accessories,3398.09,2,339.81,7135.99,11/18/2025,9:34:00,Cash,6796.18,4.76%,8.2
4153-C,B,Austin,Member,Male,Health & Beauty,6991.54,4,1398.31,29364.47,02/02/2025,17:35:44,Cash,27966.16,4.76%,6.6
4154-A,B,Austin,Member,Male,Sports & Travel,9576.21,9,4309.29,90495.18,02/06/2025,19:20:45,Credit Card,86185.89,4.76%,7.6
4155-A,C,Chicago,Member,Female,Food & Beverages,6800.47,9,3060.21,64264.44,04/23/2025,15:16:43,Cash,61204.23,4.76%,8.4
4156-A,B,Austin,Normal,Female,Home & Lifestyle,7275.52,1,363.78,7639.3,10/01/2025,13:31:45,E-wallet,7275.52,4.76%,6.9
4157-C,B,Austin,Member,Male,Electronic Accessories,5431.43,8,2172.57,45624.01,04/12/2025,11:00:53,E-wallet,43451.44,4.76%,9.5
4158-A,C,Chicago,Member,Male,Health & Beauty,5536.77,1,276.84,5813.61,10/25/2025,15:17:51,Cash,5536.77,4.76%,7.9
4159-B,A,New York,Normal,Female,Fashion Accessories,7284.61,1,364.23,7648.84,01/09/2025,12:18:38,E-wallet,7284.61,4.76%,7.1
4160-B,B,Austin,Normal,Female,Sports & Travel,4813.31,4,962.66,20215.9,06/18/2025,15:44:17,E-wallet,19253.24,4.76%,9.2
4161-A,C,Chicago,Normal,Male,Health & Beauty,2187.64,9,984.44,20673.2,11/04/2025,20:44:36,Cash,19688.76,4.76%,4.0
4162-B,A,New York,Member,Female,Sports & Travel,7620.24,8,3048.1,64010.02,03/13/2025,11:11:33,Cash,60961.92,4.76%,7.0
4163-B,B,Austin,Member,Female,Health & Beauty,9766.37,8,3906.55,82037.51,08/11/2025,14:53:26,Credit Card,78130.96,4.76%,7.1
4164-B,B,Austin,Normal,Male,Food & Beverages,3183.18,2,318.32,6684.68,06/08/2025,14:22:14,E-wallet,6366.36,4.76%,7.0
4165-B,B,Austin,Member,Female,Electronic Accessories,5082.41,2,508.24,10673.06,08/24/2025,11:38:04,E-wallet,10164.82,4.76%,4.9
4166-B,C,Chicago,Member,Female,Sports & Travel,3785.83,7,1325.04,27825.85,09/24/2025,12:57:53,E-wallet,26500.81,4.76%,4.3
4167-B,C,Chicago,Normal,Female,Fashion Accessories,5785.62,3,867.84,18224.7,11/03/2025,18:59:12,Credit Card,17356.86,4.76%,5.0
4168-C,A,New York,Member,Male,Food & Beverages,8186.9,3,1228.04,25788.74,02/06/2025,11:23:15,Cash,24560.7,4.76%,5.9
4169-C,C,Chicago,Member,Male,Home & Lifestyle,9315.73,9,4192.08,88033.65,11/23/2025,18:02:07,Cash,83841.57,4.76%,4.6
4170-A,C,Chicago,Normal,Female,Fashion Accessories,3087.53,1,154.38,3241.91,08/16/2025,10:01:19,Cash,3087.53,4.76%,4.6
4171-C,A,New York,Member,Female,Health & Beauty,2498.13,1,124.91,2623.04,04/30/2025,12:28:14,Credit Card,2498.13,4.76%,9.4
4172-C,A,New York,Member,Female,Home & Lifestyle,8405.39,6,2521.62,52953.96,09/13/2025,18:29:09,E-wallet,50432.34,4.76%,7.7
4173-A,C,Chicago,Normal,Male,Sports & Travel,1480.07,7,518.02,10878.51,03/29/2025,11:03:09,E-wallet,10360.49,4.76%,5.7
4174-B,C,Chicago,Normal,Male,Fashion Accessories,6946.22,4,1389.24,29174.12,07/27/2025,16:51:13,Cash,27784.88,4.76%,6.9
4175-A,C,Chicago,Member,Female,Sports & Travel,1200.61,1,60.03,1260.64,06/19/2025,18:11:08,E-wallet,1200.61,4.76%,4.7
4176-A,B,Austin,Normal,Female,Food & Beverages,2844.38,3,426.66,8959.8,09/06/2025,9:26:20,E-wallet,8533.14,4.76%,5.3
4177-C,A,New York,Normal,Female,Home & Lifestyle,6789.49,4,1357.9,28515.86,11/30/2025,14:06:46,Cash,27157.96,4.76%,7.9
4178-B,A,New York,Normal,Female,Fashion Accessories,3069.64,9,1381.34,29008.1,03/21/2025,15:36:02,E-wallet,27626.76,4.76%,5.7
4179-B,C,Chicago,Member,Female,Health & Beauty,2656.55,8,1062.62,22315.02,07/11/2025,20:31:19,Cash,21252.4,4.76%,5.5
4180-A,C,Chicago,Member,Male,Food & Beverages,6952.3,5,1738.08,36499.58,11/06/2025,12:46:53,Credit Card,34761.5,4.76%,7.1
4181-A,C,Chicago,Member,Male,Home & Lifestyle,3173.9,6,952.17,19995.57,02/19/2025,12:33:02,Cash,19043.4,4.76%,7.5
4182-A,C,Chicago,Member,Female,Electronic Accessories,5550.11,7,1942.54,40793.31,04/02/2025,20:45:31,Cash,38850.77,4.76%,5.2
4183-C,B,Austin,Member,Female,Electronic Accessories,3276.21,4,655.24,13760.08,04/01/2025,20:27:32,Credit Card,13104.84,4.76%,7.8
4184-A,B,Austin,Member,Male,Fashion Accessories,8397.49,10,4198.74,88173.64,05/14/2025,11:16:52,E-wallet,83974.9,4.76%,4.1
4185-A,B,Austin,Member,Male,Home & Lifestyle,5838.79,7,2043.58,42915.11,11/10/2025,18:21:09,Cash,40871.53,4.76%,8.7
4186-C,A,New York,Normal,Female,Food & Beverages,7230.26,7,2530.59,53142.41,04/05/2025,19:40:43,E-wallet,50611.82,4.76%,8.7
4187-B,C,Chicago,Normal,Female,Health & Beauty,5795.87,6,1738.76,36513.98,01/08/2025,18:57:28,Credit Card,34775.22,4.76%,8.9
4188-B,A,New York,Member,Male,Food & Beverages,8075.84,6,2422.75,50877.79,11/03/2025,9:13:32,E-wallet,48455.04,4.76%,7.4
4189-B,C,Chicago,Member,Female,Health & Beauty,1479.31,1,73.97,1553.28,02/22/2025,10:44:47,Credit Card,1479.31,4.76%,4.3
4190-A,A,New York,Member,Female,Sports & Travel,1328.01,5,332.0,6972.05,04/18/2025,20:40:20,Cash,6640.05,4.76%,8.6
4191-C,A,New York,Member,Male,Sports & Travel,2436.71,9,1096.52,23026.91,09/24/2025,13:36:33,Credit Card,21930.39,4.76%,8.6
4192-A,B,Austin,Normal,Female,Home & Lifestyle,8494.71,5,2123.68,44597.23,04/07/2025,19:46:18,Cash,42473.55,4.76%,7.0
4193-C,A,New York,Normal,Male,Fashion Accessories,5300.9,8,2120.36,44527.56,03/24/2025,14:59:18,Credit Card,42407.2,4.76%,6.2
4194-C,C,Chicago,Member,Male,Fashion Accessories,4417.35,5,1104.34,23191.09,09/14/2025,13:33:33,Cash,22086.75,4.76%,5.7
4195-C,C,Chicago,Member,Male,Home & Lifestyle,6628.57,6,1988.57,41759.99,07/16/2025,18:42:05,Credit Card,39771.42,4.76%,4.0
4196-A,B,Austin,Member,Male,Sports & Travel,6181.27,3,927.19,19471.0,06/15/2025,17:09:59,Cash,18543.81,4.76%,7.4
4197-C,A,New York,Normal,Male,Health & Beauty,3633.74,4,726.75,15261.71,08/11/2025,10:57:26,Credit Card,14534.96,4.76%,4.5
4198-B,B,Austin,Member,Female,Sports & Travel,6670.22,10,3335.11,70037.31,11/28/2025,20:12:27,Cash,66702.2,4.76%,6.1
4199-A,A,New York,Member,Female,Electronic Accessories,9215.59,2,921.56,19352.74,09/28/2025,18:54:37,Cash,18431.18,4.76%,8.6
4200-A,A,New York,Member,Female,Food & Beverages,5666.49,5,1416.62,29749.07,03/03/2025,15:23:25,Credit Card,28332.45,4.76%,9.4
4201-C,A,New York,Normal,Male,Food & Beverages,6580.05,5,1645.01,34545.26,07/11/2025,11:04:49,E-wallet,32900.25,4.76%,5.8
4202-C,A,New York,Normal,Male,Sports & Travel,9912.13,5,2478.03,52038.68,10/12/2025,20:30:07,E-wallet,49560.65,4.76%,4.5
4203-B,B,Austin,Member,Female,Home & Lifestyle,6304.81,5,1576.2,33100.25,10/31/2025,12:20:14,Credit Card,31524.05,4.76%,9.5
4204-B,A,New York,Normal,Female,Electronic Accessories,8142.41,10,4071.21,85495.31,06/04/2025,17:59:01,Credit Card,81424.1,4.76%,9.8
4205-B,A,New York,Normal,Male,Electronic Accessories,5717.55,6,1715.27,36020.57,06/02/2025,11:29:41,Credit Card,34305.3,4.76%,7.3
4206-B,A,New York,Member,Male,Electronic Accessories,3764.94,8,1505.98,31625.5,05/31/2025,14:51:12,Cash,30119.52,4.76%,4.0
4207-B,C,Chicago,Normal,Female,Sports & Travel,5740.68,9,2583.31,54249.43,05/27/2025,19:21:27,Credit Card,51666.12,4.76%,8.8
4208-B,B,Austin,Member,Female,Health & Beauty,8052.26,9,3623.52,76093.86,03/14/2025,15:15:39,E-wallet,72470.34,4.76%,6.0
4209-A,B,Austin,Member,Female,Electronic Accessories,3239.12,2,323.91,6802.15,04/09/2025,19:16:49,E-wallet,6478.24,4.76%,8.9
4210-B,A,New York,Member,Female,Food & Beverages,2940.68,6,882.2,18526.28,11/23/2025,13:30:17,Cash,17644.08,4.76%,6.2
4211-A,C,Chicago,Normal,Male,Electronic Accessories,1063.31,4,212.66,4465.9,10/05/2025,20:09:14,E-wallet,4253.24,4.76%,7.7
4212-A,A,New York,Member,Female,Fashion Accessories,5183.45,9,2332.55,48983.6,01/30/2025,10:58:01,Cash,46651.05,4.76%,8.1
4213-C,C,Chicago,Normal,Female,Electronic Accessories,8780.08,3,1317.01,27657.25,09/30/2025,19:54:14,E-wallet,26340.24,4.76%,4.0
4214-B,A,New York,Member,Male,Health & Beauty,5480.29,3,822.04,17262.91,07/01/2025,11:37:18,E-wallet,16440.87,4.76%,4.2
4215-B,C,Chicago,Member,Female,Food & Beverages,8887.93,3,1333.19,27996.98,04/29/2025,18:52:57,Credit Card,26663.79,4.76%,4.3
4216-C,C,Chicago,Member,Female,Sports & Travel,7527.27,6,2258.18,47421.8,07/27/2025,9:05:07,Credit Card,45163.62,4.76%,9.6
4217-B,A,New York,Normal,Female,Sports & Travel,9454.83,2,945.48,19855.14,05/28/2025,12:24:38,Credit Card,18909.66,4.76%,7.9
4218-B,B,Austin,Normal,Female,Health & Beauty,1799.65,7,629.88,13227.43,08/30/2025,9:42:27,E-wallet,12597.55,4.76%,8.9
4219-B,A,New York,Member,Male,Sports & Travel,7380.29,9,3321.13,69743.74,04/03/2025,18:38:26,Credit Card,66422.61,4.76%,5.0
4220-C,C,Chicago,Member,Male,Sports & Travel,6245.42,5,1561.36,32788.46,04/30/2025,14:08:49,Cash,31227.1,4.76%,7.8
4221-B,B,Austin,Normal,Female,Electronic Accessories,3630.33,10,1815.17,38118.47,06/04/2025,9:00:40,Credit Card,36303.3,4.76%,9.3
4222-A,A,New York,Normal,Female,Food & Beverages,5009.62,8,2003.85,42080.81,08/02/2025,20:49:16,Cash,40076.96,4.76%,9.5
4223-A,C,Chicago,Member,Female,Electronic Accessories,2949.11,1,147.46,3096.57,08/31/2025,16:35:29,Cash,2949.11,4.76%,9.7
4224-B,C,Chicago,Member,Male,Home & Lifestyle,8395.5,1,419.78,8815.28,05/27/2025,14:54:09,Cash,8395.5,4.76%,8.3
4225-B,B,Austin,Normal,Female,Home & Lifestyle,2262.88,4,452.58,9504.1,10/04/2025,13:36:56,E-wallet,9051.52,4.76%,5.6
4226-C,A,New York,Member,Female,Home & Lifestyle,9952.8,1,497.64,10450.44,02/21/2025,13:10:01,E-wallet,9952.8,4.76%,4.0
4227-A,C,Chicago,Normal,Female,Fashion Accessories,1921.12,9,864.5,18154.58,05/05/2025,19:26:46,Credit Card,17290.08,4.76%,5.9
4228-B,C,Chicago,Member,Male,Health & Beauty,9078.98,1,453.95,9532.93,08/07/2025,10:54:34,E-wallet,9078.98,4.76%,5.8
4229-B,A,New York,Normal,Female,Health & Beauty,6164.13,4,1232.83,25889.35,10/27/2025,12:25:06,E-wallet,24656.52,4.76%,8.7
4230-C,B,Austin,Member,Male,Health & Beauty,1687.43,1,84.37,1771.8,08/31/2025,10:48:56,E-wallet,1687.43,4.76%,9.4
4231-C,C,Chicago,Normal,Female,Sports & Travel,8989.83,1,449.49,9439.32,01/28/2025,17:22:01,E-wallet,8989.83,4.76%,5.0
4232-A,B,Austin,Normal,Male,Electronic Accessories,2274.46,2,227.45,4776.37,10/16/2025,9:37:47,Credit Card,4548.92,4.76%,9.0
4233-A,C,Chicago,Normal,Male,Fashion Accessories,4588.33,1,229.42,4817.75,04/24/2025,19:29:16,E-wallet,4588.33,4.76%,8.9
4234-B,C,Chicago,Member,Male,Home & Lifestyle,4933.67,4,986.73,20721.41,07/07/2025,12:51:27,E-wallet,19734.68,4.76%,9.2
4235-C,B,Austin,Member,Male,Electronic Accessories,4465.46,4,893.09,18754.93,06/24/2025,19:48:09,Cash,17861.84,4.76%,4.5
4236-A,C,Chicago,Normal,Male,Health & Beauty,2474.82,9,1113.67,23387.05,03/06/2025,12:22:17,Credit Card,22273.38,4.76%,7.9
4237-C,A,New York,Member,Female,Home & Lifestyle,8506.22,10,4253.11,89315.31,06/08/2025,14:17:38,E-wallet,85062.2,4.76%,6.9
4238-B,A,New York,Normal,Female,Fashion Accessories,6654.01,10,3327.01,69867.11,11/06/2025,18:50:38,Cash,66540.1,4.76%,9.9
4239-A,B,Austin,Normal,Female,Health & Beauty,4519.57,2,451.96,9491.1,06/06/2025,16:48:29,E-wallet,9039.14,4.76%,10.0
4240-A,C,Chicago,Normal,Female,Electronic Accessories,2230.09,4,446.02,9366.38,03/26/2025,16:59:05,E-wallet,8920.36,4.76%,9.0
4241-B,C,Chicago,Normal,Female,Electronic Accessories,9600.35,10,4800.18,100803.68,02/01/2025,12:12:46,E-wallet,96003.5,4.76%,4.1
4242-C,A,New York,Member,Female,Fashion Accessories,8835.27,4,1767.05,37108.13,11/24/2025,12:11:17,Credit Card,35341.08,4.76%,5.1
4243-C,C,Chicago,Normal,Male,Food & Beverages,2924.14,3,438.62,9211.04,10/23/2025,17:37:15,Credit Card,8772.42,4.76%,10.0
4244-C,C,Chicago,Normal,Male,Food & Beverages,7379.63,10,3689.82,77486.12,10/12/2025,14:48:55,Cash,73796.3,4.76%,8.0
4245-B,A,New York,Normal,Female,Sports & Travel,5134.05,3,770.11,16172.26,01/20/2025,10:34:05,E-wallet,15402.15,4.76%,9.9
4246-A,B,Austin,Normal,Male,Food & Beverages,7442.34,5,1860.58,39072.28,07/06/2025,11:48:11,Credit Card,37211.7,4.76%,9.0
4247-C,A,New York,Member,Male,Food & Beverages,5561.69,6,1668.51,35038.65,06/18/2025,19:13:22,Credit Card,33370.14,4.76%,6.2
4248-B,A,New York,Member,Male,Home & Lifestyle,7399.19,9,3329.64,69922.35,09/04/2025,15:49:37,E-wallet,66592.71,4.76%,5.3
4249-A,B,Austin,Normal,Female,Food & Beverages,5030.19,7,1760.57,36971.9,09/16/2025,18:48:11,Cash,35211.33,4.76%,5.3
4250-C,B,Austin,Member,Male,Food & Beverages,7831.01,10,3915.51,82225.61,03/07/2025,16:49:34,Credit Card,78310.1,4.76%,6.5
4251-A,B,Austin,Member,Female,Food & Beverages,1984.89,5,496.22,10420.67,04/21/2025,9:32:50,Cash,9924.45,4.76%,5.7
4252-B,C,Chicago,Member,Male,Home & Lifestyle,5127.36,7,1794.58,37686.1,08/01/2025,14:46:33,Cash,35891.52,4.76%,4.4
4253-B,A,New York,Normal,Female,Electronic Accessories,5044.79,1,252.24,5297.03,08/01/2025,18:37:55,E-wallet,5044.79,4.76%,6.6
4254-A,A,New York,Normal,Male,Health & Beauty,1705.65,6,511.7,10745.6,02/05/2025,13:57:38,E-wallet,10233.9,4.76%,5.1
4255-C,C,Chicago,Member,Female,Home & Lifestyle,3343.45,7,1170.21,24574.36,03/30/2025,9:38:06,E-wallet,23404.15,4.76%,8.2
4256-C,C,Chicago,Member,Male,Electronic Accessories,1954.01,4,390.8,8206.84,09/21/2025,12:33:16,Cash,7816.04,4.76%,8.7
4257-A,C,Chicago,Member,Female,Home & Lifestyle,7435.01,2,743.5,15613.52,02/13/2025,19:45:55,E-wallet,14870.02,4.76%,7.4
4258-C,C,Chicago,Normal,Female,Food & Beverages,7445.52,9,3350.48,70360.16,02/11/2025,19:20:36,E-wallet,67009.68,4.76%,7.4
4259-B,C,Chicago,Member,Male,Sports & Travel,1366.85,6,410.06,8611.16,01/08/2025,17:58:11,Credit Card,8201.1,4.76%,5.8
4260-B,A,New York,Normal,Male,Food & Beverages,1722.17,1,86.11,1808.28,08/12/2025,11:14:04,Cash,1722.17,4.76%,9.4
4261-A,B,Austin,Member,Female,Sports & Travel,1620.19,5,405.05,8506.0,05/20/2025,20:38:05,Credit Card,8100.95,4.76%,8.8
4262-C,C,Chicago,Member,Male,Fashion Accessories,8864.64,3,1329.7,27923.62,03/14/2025,15:09:20,E-wallet,26593.92,4.76%,8.8
4263-C,A,New York,Normal,Male,Home & Lifestyle,6744.92,5,1686.23,35410.83,10/06/2025,17:23:31,Cash,33724.6,4.76%,7.9
4264-C,C,Chicago,Member,Female,Health & Beauty,3849.73,8,1539.89,32337.73,05/22/2025,10:17:06,Credit Card,30797.84,4.76%,7.6
4265-B,A,New York,Normal,Male,Electronic Accessories,6840.29,7,2394.1,50276.13,11/19/2025,20:58:46,Cash,47882.03,4.76%,7.7
4266-C,B,Austin,Member,Female,Food & Beverages,9010.43,6,2703.13,56765.71,05/08/2025,10:02:41,Credit Card,54062.58,4.76%,9.3
4267-A,C,Chicago,Member,Female,Sports & Travel,6031.93,2,603.19,12667.05,06/25/2025,9:42:45,E-wallet,12063.86,4.76%,8.5
4268-A,C,Chicago,Normal,Male,Home & Lifestyle,5939.6,3,890.94,18709.74,08/17/2025,14:32:41,Cash,17818.8,4.76%,5.5
4269-A,C,Chicago,Member,Female,Food & Beverages,7369.74,7,2579.41,54167.59,06/02/2025,15:58:15,Credit Card,51588.18,4.76%,8.9
4270-C,A,New York,Member,Female,Sports & Travel,7207.1,3,1081.06,22702.36,10/04/2025,10:32:12,E-wallet,21621.3,4.76%,8.4
4271-A,A,New York,Normal,Male,Health & Beauty,1146.38,3,171.96,3611.1,02/20/2025,18:22:51,E-wallet,3439.14,4.76%,4.4
4272-C,A,New York,Member,Male,Health & Beauty,2686.24,1,134.31,2820.55,07/31/2025,16:52:47,Cash,2686.24,4.76%,4.7
4273-A,B,Austin,Member,Female,Food & Beverages,7270.86,10,3635.43,76344.03,03/06/2025,16:58:54,Credit Card,72708.6,4.76%,7.5
4274-A,C,Chicago,Member,Male,Health & Beauty,2455.49,10,1227.75,25782.65,10/17/2025,17:06:23,Credit Card,24554.9,4.76%,9.1
4275-C,A,New York,Member,Female,Electronic Accessories,5317.97,1,265.9,5583.87,11/11/2025,18:34:26,E-wallet,5317.97,4.76%,6.9
4276-A,A,New York,Normal,Female,Fashion Accessories,3698.88,10,1849.44,38838.24,04/29/2025,15:48:39,E-wallet,36988.8,4.76%,8.0
4277-A,A,New York,Normal,Male,Electronic Accessories,7548.11,6,2264.43,47553.09,07/01/2025,14:06:38,Cash,45288.66,4.76%,6.4
4278-A,B,Austin,Normal,Male,Sports & Travel,9735.04,3,1460.26,30665.38,08/13/2025,11:33:44,Cash,29205.12,4.76%,6.0
4279-B,A,New York,Member,Male,Home & Lifestyle,6919.6,5,1729.9,36327.9,09/30/2025,9:54:19,E-wallet,34598.0,4.76%,5.0
4280-A,B,Austin,Normal,Male,Food & Beverages,4787.76,8,1915.1,40217.18,05/21/2025,19:06:52,Cash,38302.08,4.76%,8.7
4281-B,B,Austin,Member,Female,Food & Beverages,7062.16,5,1765.54,37076.34,03/29/2025,9:51:49,Credit Card,35310.8,4.76%,7.9
4282-C,B,Austin,Member,Male,Fashion Accessories,5431.19,2,543.12,11405.5,02/27/2025,16:38:53,E-wallet,10862.38,4.76%,7.8
4283-B,A,New York,Member,Female,Fashion Accessories,6421.95,4,1284.39,26972.19,05/06/2025,13:56:35,E-wallet,25687.8,4.76%,10.0
4284-A,C,Chicago,Member,Female,Home & Lifestyle,2617.83,3,392.67,8246.16,10/20/2025,20:21:28,Credit Card,7853.49,4.76%,6.0
4285-C,A,New York,Member,Female,Sports & Travel,2266.84,5,566.71,11900.91,09/22/2025,13:49:54,E-wallet,11334.2,4.76%,5.6
4286-C,A,New York,Member,Male,Sports & Travel,6233.35,3,935.0,19635.05,11/14/2025,10:58:53,Credit Card,18700.05,4.76%,5.5
4287-B,C,Chicago,Normal,Male,Electronic Accessories,2212.0,4,442.4,9290.4,01/03/2025,9:53:04,E-wallet,8848.0,4.76%,10.0
4288-A,C,Chicago,Normal,Male,Food & Beverages,2373.37,1,118.67,2492.04,10/06/2025,20:40:47,Credit Card,2373.37,4.76%,5.1
4289-B,C,Chicago,Member,Female,Health & Beauty,7151.33,4,1430.27,30035.59,06/12/2025,9:34:16,E-wallet,28605.32,4.76%,6.6
4290-C,B,Austin,Member,Female,Food & Beverages,6781.92,7,2373.67,49847.11,09/03/2025,16:25:15,E-wallet,47473.44,4.76%,7.0
4291-C,C,Chicago,Normal,Male,Food & Beverages,6865.4,8,2746.16,57669.36,07/19/2025,15:56:14,Cash,54923.2,4.76%,5.0
4292-C,B,Austin,Normal,Female,Electronic Accessories,4402.42,10,2201.21,46225.41,06/30/2025,19:06:24,Cash,44024.2,4.76%,4.3
4293-C,B,Austin,Member,Male,Food & Beverages,6504.54,4,1300.91,27319.07,11/16/2025,14:21:49,Cash,26018.16,4.76%,6.3
4294-B,A,New York,Member,Male,Sports & Travel,5020.67,5,1255.17,26358.52,11/11/2025,16:54:13,Cash,25103.35,4.76%,5.2
4295-C,A,New York,Normal,Female,Health & Beauty,1897.62,7,664.17,13947.51,11/07/2025,19:08:45,E-wallet,13283.34,4.76%,4.3
4296-A,A,New York,Normal,Female,Sports & Travel,2564.68,8,1025.87,21543.31,07/28/2025,18:40:16,Cash,20517.44,4.76%,7.3
4297-C,C,Chicago,Member,Female,Health & Beauty,8282.28,2,828.23,17392.79,05/26/2025,16:32:19,Credit Card,16564.56,4.76%,8.4
4298-A,C,Chicago,Member,Female,Electronic Accessories,5657.34,8,2262.94,47521.66,05/21/2025,9:12:56,Credit Card,45258.72,4.76%,7.1
4299-A,A,New York,Member,Female,Sports & Travel,2637.98,10,1318.99,27698.79,09/15/2025,19:35:32,Credit Card,26379.8,4.76%,8.6
4300-B,A,New York,Normal,Female,Fashion Accessories,1161.42,2,116.14,2438.98,06/30/2025,11:36:41,Cash,2322.84,4.76%,7.3
4301-C,C,Chicago,Normal,Male,Electronic Accessories,2264.77,6,679.43,14268.05,08/27/2025,9:15:50,Cash,13588.62,4.76%,5.9
